# x
1.000000000000000000e+00 9.506173133850097656e-01 1.002320051193237305e+00 9.987603425979614258e-01
-1.000000000000000000e+00 -9.506173133850097656e-01 1.006319999694824219e+00 9.989256262779235840e-01
8.437500000000000000e-01 -1.000000000000000000e+00 9.911199808120727539e-01 9.990909099578857422e-01
1.000000000000000000e+00 1.604938507080078125e-01 9.959200024604797363e-01 1.000082612037658691e+00
1.000000000000000000e+00 -8.765432238578796387e-01 1.003919959068298340e+00 1.000413179397583008e+00
-1.000000000000000000e+00 -2.098765373229980469e-01 1.007920026779174805e+00 1.000578522682189941e+00
2.656250000000000000e-01 -1.000000000000000000e+00 1.008720040321350098e+00 1.001405000686645508e+00
-1.000000000000000000e+00 2.345678806304931641e-01 9.935200214385986328e-01 1.001570224761962891e+00
1.000000000000000000e+00 9.012346267700195312e-01 9.975200295448303223e-01 1.001735568046569824e+00
-3.593750000000000000e-01 1.000000000000000000e+00 1.009519934654235840e+00 1.002231359481811523e+00
-6.093750000000000000e-01 1.000000000000000000e+00 9.944800138473510742e-01 1.002561926841735840e+00
-1.000000000000000000e+00 -3.580247163772583008e-01 1.002480030059814453e+00 1.002892613410949707e+00
-1.000000000000000000e+00 9.753086566925048828e-01 9.912800192832946777e-01 1.003223180770874023e+00
7.812500000000000000e-02 -1.000000000000000000e+00 9.952800273895263672e-01 1.003388404846191406e+00
1.000000000000000000e+00 -1.028806567192077637e-01 9.920800328254699707e-01 1.004049539566040039e+00
-1.000000000000000000e+00 1.193416118621826172e-01 1.004079937934875488e+00 1.004545450210571289e+00
1.000000000000000000e+00 -6.954732537269592285e-01 1.004879951477050781e+00 1.005371928215026855e+00
-9.531250000000000000e-01 -1.000000000000000000e+00 9.976800084114074707e-01 1.005867719650268555e+00
1.000000000000000000e+00 1.934156417846679688e-01 1.001680016517639160e+00 1.006033062934875488e+00
-1.000000000000000000e+00 8.600822687149047852e-01 1.005679965019226074e+00 1.006198287010192871e+00
5.468750000000000000e-01 -1.000000000000000000e+00 1.009680032730102539e+00 1.006363630294799805e+00
1.000000000000000000e+00 4.897118806838989258e-01 9.946399927139282227e-01 1.006694197654724121e+00
-1.000000000000000000e+00 7.119342088699340820e-01 1.006639957427978516e+00 1.007190108299255371e+00
-1.000000000000000000e+00 2.674896717071533203e-01 9.954400062561035156e-01 1.007520675659179688e+00
-7.812500000000000000e-02 1.000000000000000000e+00 9.922400116920471191e-01 1.008181810379028320e+00
-8.906250000000000000e-01 -1.000000000000000000e+00 1.000239968299865723e+00 1.008512377738952637e+00
-1.000000000000000000e+00 -5.226337313652038574e-01 1.008239984512329102e+00 1.008842945098876953e+00
-6.406250000000000000e-01 1.000000000000000000e+00 9.970399737358093262e-01 1.009173512458801270e+00
1.000000000000000000e+00 -8.930041193962097168e-01 1.001039981842041016e+00 1.009338855743408203e+00
-1.000000000000000000e+00 -2.263374328613281250e-01 1.005040049552917480e+00 1.009504079818725586e+00
8.593750000000000000e-01 1.000000000000000000e+00 1.009039998054504395e+00 1.009669423103332520e+00
-1.000000000000000000e+00 -6.707818508148193359e-01 9.938399791717529297e-01 1.009834647178649902e+00
0.000000000000000000e+00 -1.000000000000000000e+00 9.940000176429748535e-01 9.901652932167053223e-01
-1.000000000000000000e+00 3.333333730697631836e-01 9.980000257492065430e-01 9.903305768966674805e-01
5.000000000000000000e-01 -7.777777910232543945e-01 1.009999990463256836e+00 9.904958605766296387e-01
-1.000000000000000000e+00 -1.111111044883728027e-01 1.006000041961669922e+00 9.906611442565917969e-01
2.500000000000000000e-01 1.000000000000000000e+00 9.908000230789184570e-01 9.908264279365539551e-01
-2.500000000000000000e-01 -5.555555820465087891e-01 9.900000095367431641e-01 9.909917712211608887e-01
1.000000000000000000e+00 1.111111640930175781e-01 9.987999796867370605e-01 9.911570549011230469e-01
-1.000000000000000000e+00 7.777777910232543945e-01 1.002799987792968750e+00 9.913223385810852051e-01
1.250000000000000000e-01 -1.000000000000000000e+00 1.006799936294555664e+00 9.914876222610473633e-01
-3.750000000000000000e-01 -2.592592835426330566e-01 9.900000095367431641e-01 9.916529059410095215e-01
6.250000000000000000e-01 4.074074029922485352e-01 9.955999851226806641e-01 9.900000095367431641e-01
-6.250000000000000000e-01 -7.037037014961242676e-01 9.900000095367431641e-01 9.919834733009338379e-01
3.750000000000000000e-01 -3.703701496124267578e-02 1.003600001335144043e+00 9.900000095367431641e-01
-1.250000000000000000e-01 1.000000000000000000e+00 1.007599949836730957e+00 9.923140406608581543e-01
8.750000000000000000e-01 -4.814814925193786621e-01 9.923999905586242676e-01 9.900000095367431641e-01
-9.375000000000000000e-01 1.000000000000000000e+00 9.963999986648559570e-01 9.926446080207824707e-01
6.250000000000000000e-02 8.518518209457397461e-01 1.000399947166442871e+00 9.900000095367431641e-01
-4.375000000000000000e-01 -8.518518209457397461e-01 1.009999990463256836e+00 9.929752349853515625e-01
5.625000000000000000e-01 -1.000000000000000000e+00 1.008399963378906250e+00 9.931405186653137207e-01
-6.875000000000000000e-01 4.814814329147338867e-01 9.900000095367431641e-01 9.933058023452758789e-01
3.125000000000000000e-01 -6.296296119689941406e-01 9.972000122070312500e-01 9.900000095367431641e-01
-1.875000000000000000e-01 3.703701496124267578e-02 1.001199960708618164e+00 9.900000095367431641e-01
8.125000000000000000e-01 1.000000000000000000e+00 1.005200028419494629e+00 9.938016533851623535e-01
-8.125000000000000000e-01 -4.074074029922485352e-01 1.009999990463256836e+00 9.939669370651245117e-01
1.000000000000000000e+00 2.592592239379882812e-01 9.901599884033203125e-01 9.941322207450866699e-01
-3.125000000000000000e-01 9.259259700775146484e-01 9.900000095367431641e-01 9.942975044250488281e-01
6.875000000000000000e-01 -9.753086566925048828e-01 9.900000095367431641e-01 9.944627881050109863e-01
-1.000000000000000000e+00 -3.086419701576232910e-01 1.002159953117370605e+00 9.946281313896179199e-01
4.375000000000000000e-01 3.580247163772583008e-01 1.006160020828247070e+00 9.900000095367431641e-01
-6.250000000000000000e-02 -7.530864477157592773e-01 9.900000095367431641e-01 9.949586987495422363e-01
1.000000000000000000e+00 -8.641976118087768555e-02 9.949600100517272949e-01 9.951239824295043945e-01
-9.687500000000000000e-01 5.802469253540039062e-01 9.989600181579589844e-01 9.900000095367431641e-01
3.125000000000000000e-02 -5.308642387390136719e-01 1.009999990463256836e+00 9.954545497894287109e-01
-4.687500000000000000e-01 1.000000000000000000e+00 1.006960034370422363e+00 9.956198334693908691e-01
5.312500000000000000e-01 8.024691343307495117e-01 9.900000095367431641e-01 9.957851171493530273e-01
-1.000000000000000000e+00 -9.012345671653747559e-01 9.957600235939025879e-01 9.959504008293151855e-01
2.812500000000000000e-01 -2.345678806304931641e-01 9.997599720954895020e-01 9.900000095367431641e-01
-2.187500000000000000e-01 1.000000000000000000e+00 1.003759980201721191e+00 9.962809681892395020e-01
7.812500000000000000e-01 -6.790123581886291504e-01 1.007760047912597656e+00 9.900000095367431641e-01
-1.000000000000000000e+00 -1.234567165374755859e-02 9.925600290298461914e-01 9.966115951538085938e-01
1.562500000000000000e-01 1.000000000000000000e+00 9.965599775314331055e-01 9.967768788337707520e-01
-3.437500000000000000e-01 -4.567901492118835449e-01 1.009999990463256836e+00 9.969421625137329102e-01
6.562500000000000000e-01 2.098765373229980469e-01 1.004559993743896484e+00 9.900000095367431641e-01
-5.937500000000000000e-01 1.000000000000000000e+00 1.008559942245483398e+00 9.972727298736572266e-01
4.062500000000000000e-01 -8.271604776382446289e-01 9.933599829673767090e-01 9.900000095367431641e-01
-9.375000000000000000e-02 -1.604938507080078125e-01 9.973599910736083984e-01 9.900000095367431641e-01
1.000000000000000000e+00 5.061728954315185547e-01 1.001359939575195312e+00 9.977685809135437012e-01
-9.062500000000000000e-01 -1.000000000000000000e+00 1.005360007286071777e+00 9.979338645935058594e-01
9.375000000000000000e-02 1.000000000000000000e+00 1.009359955787658691e+00 9.980991482734680176e-01
-4.062500000000000000e-01 7.283951044082641602e-01 9.903200268745422363e-01 9.900000095367431641e-01
5.937500000000000000e-01 -1.000000000000000000e+00 9.943200349807739258e-01 9.984297752380371094e-01
-6.562500000000000000e-01 2.839505672454833984e-01 9.983199834823608398e-01 9.900000095367431641e-01
1.000000000000000000e+00 9.506173133850097656e-01 1.002320051193237305e+00 9.987603425979614258e-01
-1.000000000000000000e+00 -9.506173133850097656e-01 1.006319999694824219e+00 9.989256262779235840e-01
8.437500000000000000e-01 -1.000000000000000000e+00 9.911199808120727539e-01 9.990909099578857422e-01
-7.812500000000000000e-01 3.827160596847534180e-01 9.951199889183044434e-01 9.900000095367431641e-01
2.187500000000000000e-01 -7.283951044082641602e-01 9.900000095367431641e-01 9.994214773178100586e-01
-2.812500000000000000e-01 -6.172841787338256836e-02 1.003119945526123047e+00 9.900000095367431641e-01
7.187500000000000000e-01 6.049382686614990234e-01 1.007120013236999512e+00 9.900000095367431641e-01
-5.312500000000000000e-01 -5.061728358268737793e-01 9.900000095367431641e-01 9.999173283576965332e-01
1.000000000000000000e+00 1.604938507080078125e-01 9.959200024604797363e-01 1.000082612037658691e+00
-3.125000000000000000e-02 8.271604776382446289e-01 9.900000095367431641e-01 1.000247955322265625e+00
1.000000000000000000e+00 -8.765432238578796387e-01 1.003919959068298340e+00 1.000413179397583008e+00
-1.000000000000000000e+00 -2.098765373229980469e-01 1.007920026779174805e+00 1.000578522682189941e+00
1.562500000000000000e-02 4.567900896072387695e-01 9.927200078964233398e-01 1.009999990463256836e+00
-4.843750000000000000e-01 -6.543209552764892578e-01 9.967200160026550293e-01 1.009999990463256836e+00
5.156250000000000000e-01 1.234567165374755859e-02 1.000720024108886719e+00 1.009999990463256836e+00
-7.343750000000000000e-01 6.790122985839843750e-01 1.004719972610473633e+00 1.009999990463256836e+00
2.656250000000000000e-01 -1.000000000000000000e+00 1.008720040321350098e+00 1.001405000686645508e+00
-1.000000000000000000e+00 2.345678806304931641e-01 9.935200214385986328e-01 1.001570224761962891e+00
1.000000000000000000e+00 9.012346267700195312e-01 9.975200295448303223e-01 1.001735568046569824e+00
-8.593750000000000000e-01 -8.024691343307495117e-01 1.009999990463256836e+00 1.001900792121887207e+00
1.406250000000000000e-01 -1.358024477958679199e-01 1.005519986152648926e+00 1.009999990463256836e+00
-3.593750000000000000e-01 1.000000000000000000e+00 1.009519934654235840e+00 1.002231359481811523e+00
6.406250000000000000e-01 -5.802469253540039062e-01 9.900000095367431641e-01 1.002396702766418457e+00
-6.093750000000000000e-01 1.000000000000000000e+00 9.944800138473510742e-01 1.002561926841735840e+00
3.906250000000000000e-01 7.530864477157592773e-01 9.984800219535827637e-01 1.009999990463256836e+00
-1.000000000000000000e+00 -3.580247163772583008e-01 1.002480030059814453e+00 1.002892613410949707e+00
8.906250000000000000e-01 3.086420297622680664e-01 1.009999990463256836e+00 1.003057837486267090e+00
-1.000000000000000000e+00 9.753086566925048828e-01 9.912800192832946777e-01 1.003223180770874023e+00
7.812500000000000000e-02 -1.000000000000000000e+00 9.952800273895263672e-01 1.003388404846191406e+00
-4.218750000000000000e-01 -3.251028656959533691e-01 9.900000095367431641e-01 1.003553748130798340e+00
5.781250000000000000e-01 3.415638208389282227e-01 1.009999990463256836e+00 1.003718972206115723e+00
-6.718750000000000000e-01 -7.695473432540893555e-01 1.009999990463256836e+00 1.003884315490722656e+00
1.000000000000000000e+00 -1.028806567192077637e-01 9.920800328254699707e-01 1.004049539566040039e+00
-1.718750000000000000e-01 5.637860298156738281e-01 9.960799813270568848e-01 1.009999990463256836e+00
8.281250000000000000e-01 -5.473251342773437500e-01 1.009999990463256836e+00 1.004380106925964355e+00
-1.000000000000000000e+00 1.193416118621826172e-01 1.004079937934875488e+00 1.004545450210571289e+00
2.031250000000000000e-01 7.860082387924194336e-01 1.009999990463256836e+00 1.004710793495178223e+00
-2.968750000000000000e-01 -9.176954627037048340e-01 9.928799867630004883e-01 1.009999990463256836e+00
7.031250000000000000e-01 -2.510288357734680176e-01 9.968799948692321777e-01 1.009999990463256836e+00
-5.468750000000000000e-01 4.156378507614135742e-01 1.000880002975463867e+00 1.009999990463256836e+00
1.000000000000000000e+00 -6.954732537269592285e-01 1.004879951477050781e+00 1.005371928215026855e+00
-4.687500000000000000e-02 -2.880656719207763672e-02 1.008880019187927246e+00 1.009999990463256836e+00
9.531250000000000000e-01 6.378600597381591797e-01 9.900000095367431641e-01 1.005702495574951172e+00
-9.531250000000000000e-01 -1.000000000000000000e+00 9.976800084114074707e-01 1.005867719650268555e+00
1.000000000000000000e+00 1.934156417846679688e-01 1.001680016517639160e+00 1.006033062934875488e+00
-1.000000000000000000e+00 8.600822687149047852e-01 1.005679965019226074e+00 1.006198287010192871e+00
5.468750000000000000e-01 -1.000000000000000000e+00 1.009680032730102539e+00 1.006363630294799805e+00
-7.031250000000000000e-01 -1.769547462463378906e-01 9.900000095367431641e-01 1.006528973579406738e+00
1.000000000000000000e+00 4.897118806838989258e-01 9.946399927139282227e-01 1.006694197654724121e+00
-2.031250000000000000e-01 -6.213991641998291016e-01 9.986400008201599121e-01 1.009999990463256836e+00
7.968750000000000000e-01 4.526746273040771484e-02 1.009999990463256836e+00 1.007024765014648438e+00
-1.000000000000000000e+00 7.119342088699340820e-01 1.006639957427978516e+00 1.007190108299255371e+00
1.718750000000000000e-01 -3.991769552230834961e-01 9.914399981498718262e-01 1.009999990463256836e+00
-1.000000000000000000e+00 2.674896717071533203e-01 9.954400062561035156e-01 1.007520675659179688e+00
6.718750000000000000e-01 9.341564178466796875e-01 9.900000095367431641e-01 1.007685899734497070e+00
-5.781250000000000000e-01 -9.670782089233398438e-01 1.009999990463256836e+00 1.007851243019104004e+00
4.218750000000000000e-01 -3.004115223884582520e-01 1.007439970970153809e+00 1.009999990463256836e+00
-7.812500000000000000e-02 1.000000000000000000e+00 9.922400116920471191e-01 1.008181810379028320e+00
9.218750000000000000e-01 -7.448559999465942383e-01 9.900000095367431641e-01 1.008347153663635254e+00
-8.906250000000000000e-01 -1.000000000000000000e+00 1.000239968299865723e+00 1.008512377738952637e+00
1.093750000000000000e-01 5.884773731231689453e-01 1.004240036010742188e+00 1.009999990463256836e+00
-1.000000000000000000e+00 -5.226337313652038574e-01 1.008239984512329102e+00 1.008842945098876953e+00
6.093750000000000000e-01 1.440329551696777344e-01 9.930400252342224121e-01 1.009999990463256836e+00
-6.406250000000000000e-01 1.000000000000000000e+00 9.970399737358093262e-01 1.009173512458801270e+00
1.000000000000000000e+00 -8.930041193962097168e-01 1.001039981842041016e+00 1.009338855743408203e+00
-1.000000000000000000e+00 -2.263374328613281250e-01 1.005040049552917480e+00 1.009504079818725586e+00
8.593750000000000000e-01 1.000000000000000000e+00 1.009039998054504395e+00 1.009669423103332520e+00
-1.000000000000000000e+00 -6.707818508148193359e-01 9.938399791717529297e-01 1.009834647178649902e+00
0.000000000000000000e+00 -3.333333134651184082e-01 9.940000176429748535e-01 9.900166392326354980e-01
-5.000000000000000000e-01 3.333333730697631836e-01 9.980000257492065430e-01 9.900333285331726074e-01
5.000000000000000000e-01 -7.777777910232543945e-01 1.001999974250793457e+00 9.900499582290649414e-01
-7.500000000000000000e-01 -1.111111044883728027e-01 1.006000041961669922e+00 9.900666475296020508e-01
2.500000000000000000e-01 5.555555820465087891e-01 9.908000230789184570e-01 9.900832772254943848e-01
-2.500000000000000000e-01 -5.555555820465087891e-01 9.948000311851501465e-01 9.900999069213867188e-01
7.500000000000000000e-01 1.111111640930175781e-01 9.987999796867370605e-01 9.901165962219238281e-01
-8.750000000000000000e-01 7.777777910232543945e-01 1.002799987792968750e+00 9.901332259178161621e-01
1.250000000000000000e-01 -9.259259104728698730e-01 1.006799936294555664e+00 9.901498556137084961e-01
-3.750000000000000000e-01 -2.592592835426330566e-01 9.916000366210937500e-01 9.901665449142456055e-01
6.250000000000000000e-01 4.074074029922485352e-01 9.955999851226806641e-01 9.901831746101379395e-01
-6.250000000000000000e-01 -7.037037014961242676e-01 9.995999932289123535e-01 9.901998639106750488e-01
3.750000000000000000e-01 -3.703701496124267578e-02 1.003600001335144043e+00 9.902164936065673828e-01
-1.250000000000000000e-01 6.296296119689941406e-01 1.007599949836730957e+00 9.902331233024597168e-01
8.750000000000000000e-01 -4.814814925193786621e-01 9.923999905586242676e-01 9.902498126029968262e-01
-9.375000000000000000e-01 1.851851940155029297e-01 9.963999986648559570e-01 9.902664422988891602e-01
6.250000000000000000e-02 8.518518209457397461e-01 1.000399947166442871e+00 9.902831315994262695e-01
-4.375000000000000000e-01 -8.518518209457397461e-01 1.004400014877319336e+00 9.902997612953186035e-01
5.625000000000000000e-01 -1.851851940155029297e-01 1.008399963378906250e+00 9.903163909912109375e-01
-6.875000000000000000e-01 4.814814329147338867e-01 9.932000041007995605e-01 9.903330802917480469e-01
3.125000000000000000e-01 -6.296296119689941406e-01 9.972000122070312500e-01 9.903497099876403809e-01
-1.875000000000000000e-01 3.703701496124267578e-02 1.001199960708618164e+00 9.903663992881774902e-01
8.125000000000000000e-01 7.037037611007690430e-01 1.005200028419494629e+00 9.903830289840698242e-01
-8.125000000000000000e-01 -4.074074029922485352e-01 1.009199976921081543e+00 9.903996586799621582e-01
1.875000000000000000e-01 2.592592239379882812e-01 9.901599884033203125e-01 9.904163479804992676e-01
-3.125000000000000000e-01 9.259259700775146484e-01 9.941599965095520020e-01 9.904329776763916016e-01
6.875000000000000000e-01 -9.753086566925048828e-01 9.981600046157836914e-01 9.904496073722839355e-01
-5.625000000000000000e-01 -3.086419701576232910e-01 1.002159953117370605e+00 9.904662966728210449e-01
4.375000000000000000e-01 3.580247163772583008e-01 1.006160020828247070e+00 9.904829263687133789e-01
-6.250000000000000000e-02 -7.530864477157592773e-01 9.909600019454956055e-01 9.904996156692504883e-01
9.375000000000000000e-01 -8.641976118087768555e-02 9.949600100517272949e-01 9.905162453651428223e-01
-9.687500000000000000e-01 5.802469253540039062e-01 9.989600181579589844e-01 9.905328750610351562e-01
3.125000000000000000e-02 -5.308642387390136719e-01 1.002959966659545898e+00 9.905495643615722656e-01
-4.687500000000000000e-01 1.358025074005126953e-01 1.006960034370422363e+00 9.905661940574645996e-01
5.312500000000000000e-01 8.024691343307495117e-01 9.917600154876708984e-01 9.905828833580017090e-01
-7.187500000000000000e-01 -9.012345671653747559e-01 9.957600235939025879e-01 9.905995130538940430e-01
2.812500000000000000e-01 -2.345678806304931641e-01 9.997599720954895020e-01 9.906161427497863770e-01
-2.187500000000000000e-01 4.320987462997436523e-01 1.003759980201721191e+00 9.906328320503234863e-01
7.812500000000000000e-01 -6.790123581886291504e-01 1.007760047912597656e+00 9.906494617462158203e-01
-8.437500000000000000e-01 -1.234567165374755859e-02 9.925600290298461914e-01 9.906660914421081543e-01
1.562500000000000000e-01 6.543209552764892578e-01 9.965599775314331055e-01 9.906827807426452637e-01
-3.437500000000000000e-01 -4.567901492118835449e-01 1.000560045242309570e+00 9.906994104385375977e-01
6.562500000000000000e-01 2.098765373229980469e-01 1.004559993743896484e+00 9.907160997390747070e-01
-5.937500000000000000e-01 8.765431642532348633e-01 1.008559942245483398e+00 9.907327294349670410e-01
4.062500000000000000e-01 -8.271604776382446289e-01 9.933599829673767090e-01 9.907493591308593750e-01
-9.375000000000000000e-02 -1.604938507080078125e-01 9.973599910736083984e-01 9.907660484313964844e-01
9.062500000000000000e-01 5.061728954315185547e-01 1.001359939575195312e+00 9.907826781272888184e-01
-9.062500000000000000e-01 -6.049382686614990234e-01 1.005360007286071777e+00 9.907993674278259277e-01
9.375000000000000000e-02 6.172835826873779297e-02 1.009359955787658691e+00 9.908159971237182617e-01
-4.062500000000000000e-01 7.283951044082641602e-01 9.903200268745422363e-01 9.908326268196105957e-01
5.937500000000000000e-01 -3.827160596847534180e-01 9.943200349807739258e-01 9.908493161201477051e-01
-6.562500000000000000e-01 2.839505672454833984e-01 9.983199834823608398e-01 9.908659458160400391e-01
3.437500000000000000e-01 9.506173133850097656e-01 1.002320051193237305e+00 9.908826351165771484e-01
-1.562500000000000000e-01 -9.506173133850097656e-01 1.006319999694824219e+00 9.908992648124694824e-01
8.437500000000000000e-01 -2.839506268501281738e-01 9.911199808120727539e-01 9.909158945083618164e-01
-7.812500000000000000e-01 3.827160596847534180e-01 9.951199889183044434e-01 9.909325838088989258e-01
2.187500000000000000e-01 -7.283951044082641602e-01 9.991199970245361328e-01 9.909492135047912598e-01
-2.812500000000000000e-01 -6.172841787338256836e-02 1.003119945526123047e+00 9.909658432006835938e-01
7.187500000000000000e-01 6.049382686614990234e-01 1.007120013236999512e+00 9.909825325012207031e-01
-5.312500000000000000e-01 -5.061728358268737793e-01 9.919199943542480469e-01 9.909991621971130371e-01
4.687500000000000000e-01 1.604938507080078125e-01 9.959200024604797363e-01 9.910158514976501465e-01
-3.125000000000000000e-02 8.271604776382446289e-01 9.999200105667114258e-01 9.910324811935424805e-01
9.687500000000000000e-01 -8.765432238578796387e-01 1.003919959068298340e+00 9.910491108894348145e-01
-9.843750000000000000e-01 -2.098765373229980469e-01 1.007920026779174805e+00 9.910658001899719238e-01
1.562500000000000000e-02 4.567900896072387695e-01 9.927200078964233398e-01 9.910824298858642578e-01
-4.843750000000000000e-01 -6.543209552764892578e-01 9.967200160026550293e-01 9.910991191864013672e-01
5.156250000000000000e-01 1.234567165374755859e-02 1.000720024108886719e+00 9.911157488822937012e-01
-7.343750000000000000e-01 6.790122985839843750e-01 1.004719972610473633e+00 9.911323785781860352e-01
2.656250000000000000e-01 -4.320987462997436523e-01 1.008720040321350098e+00 9.911490678787231445e-01
-2.343750000000000000e-01 2.345678806304931641e-01 9.935200214385986328e-01 9.911656975746154785e-01
7.656250000000000000e-01 9.012346267700195312e-01 9.975200295448303223e-01 9.911823272705078125e-01
-8.593750000000000000e-01 -8.024691343307495117e-01 1.001520037651062012e+00 9.911990165710449219e-01
1.406250000000000000e-01 -1.358024477958679199e-01 1.005519986152648926e+00 9.912156462669372559e-01
-3.593750000000000000e-01 5.308642387390136719e-01 1.009519934654235840e+00 9.912323355674743652e-01
6.406250000000000000e-01 -5.802469253540039062e-01 9.904800057411193848e-01 9.912489652633666992e-01
-6.093750000000000000e-01 8.641970157623291016e-02 9.944800138473510742e-01 9.912655949592590332e-01
3.906250000000000000e-01 7.530864477157592773e-01 9.984800219535827637e-01 9.912822842597961426e-01
-1.093750000000000000e-01 -3.580247163772583008e-01 1.002480030059814453e+00 9.912989139556884766e-01
8.906250000000000000e-01 3.086420297622680664e-01 1.006479978561401367e+00 9.913156032562255859e-01
-9.218750000000000000e-01 9.753086566925048828e-01 9.912800192832946777e-01 9.913322329521179199e-01
7.812500000000000000e-02 -9.917695522308349609e-01 9.952800273895263672e-01 9.913488626480102539e-01
-4.218750000000000000e-01 -3.251028656959533691e-01 9.992799758911132812e-01 9.913655519485473633e-01
5.781250000000000000e-01 3.415638208389282227e-01 1.003280043601989746e+00 9.913821816444396973e-01
-6.718750000000000000e-01 -7.695473432540893555e-01 1.007279992103576660e+00 9.913988709449768066e-01
3.281250000000000000e-01 -1.028806567192077637e-01 9.920800328254699707e-01 9.914155006408691406e-01
-1.718750000000000000e-01 5.637860298156738281e-01 9.960799813270568848e-01 9.914321303367614746e-01
8.281250000000000000e-01 -5.473251342773437500e-01 1.000079989433288574e+00 9.914488196372985840e-01
-7.968750000000000000e-01 1.193416118621826172e-01 1.004079937934875488e+00 9.914654493331909180e-01
2.031250000000000000e-01 7.860082387924194336e-01 1.008080005645751953e+00 9.914820790290832520e-01
-2.968750000000000000e-01 -9.176954627037048340e-01 9.928799867630004883e-01 9.914987683296203613e-01
7.031250000000000000e-01 -2.510288357734680176e-01 9.968799948692321777e-01 9.915153980255126953e-01
-5.468750000000000000e-01 4.156378507614135742e-01 1.000880002975463867e+00 9.915320873260498047e-01
4.531250000000000000e-01 -6.954732537269592285e-01 1.004879951477050781e+00 9.915487170219421387e-01
-4.687500000000000000e-02 -2.880656719207763672e-02 1.008880019187927246e+00 9.915653467178344727e-01
9.531250000000000000e-01 6.378600597381591797e-01 9.936800003051757812e-01 9.915820360183715820e-01
-9.531250000000000000e-01 -4.732510447502136230e-01 9.976800084114074707e-01 9.915986657142639160e-01
4.687500000000000000e-02 1.934156417846679688e-01 1.001680016517639160e+00 9.916153550148010254e-01
-4.531250000000000000e-01 8.600822687149047852e-01 1.005679965019226074e+00 9.916319847106933594e-01
5.468750000000000000e-01 -8.436213731765747070e-01 1.009680032730102539e+00 9.916486144065856934e-01
-7.031250000000000000e-01 -1.769547462463378906e-01 9.906399846076965332e-01 9.916653037071228027e-01
2.968750000000000000e-01 4.897118806838989258e-01 9.946399927139282227e-01 9.916819334030151367e-01
-2.031250000000000000e-01 -6.213991641998291016e-01 9.986400008201599121e-01 9.916985630989074707e-01
7.968750000000000000e-01 4.526746273040771484e-02 1.002640008926391602e+00 9.917152523994445801e-01
-8.281250000000000000e-01 7.119342088699340820e-01 1.006639957427978516e+00 9.917318820953369141e-01
1.718750000000000000e-01 -3.991769552230834961e-01 9.914399981498718262e-01 9.917485713958740234e-01
-3.281250000000000000e-01 2.674896717071533203e-01 9.954400062561035156e-01 9.917652010917663574e-01
6.718750000000000000e-01 9.341564178466796875e-01 9.994400143623352051e-01 9.917818307876586914e-01
-5.781250000000000000e-01 -9.670782089233398438e-01 1.003440022468566895e+00 9.917985200881958008e-01
4.218750000000000000e-01 -3.004115223884582520e-01 1.007439970970153809e+00 9.918151497840881348e-01
